 🌹高清秒播🌹,#genre#
上海第一财经,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226966/index.m3u8
东方财经,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001318/index.m3u8?
深圳财经生活,http://php.jdshipin.com:8880/iptv.php?id=szcjsh
深圳财经生活,http://223.109.210.49/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel48/index.m3u8
峨眉电影,http://r.jdshipin.com/XIjta
峨眉电影,http://r.jdshipin.com/vFgDS
4K超高清电影,http://r.jdshipin.com/5DWJk
4K超高清电影,http://r.jdshipin.com/B7sfp
北京IPTV淘电影,http://r.jdshipin.com/OeHMu
M1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
广东珠江,http://r.jdshipin.com/sE5vO
广东珠江,https://php.17186.eu.org/gdtv/web/gdzj.m3u8
广东新闻,https://php.17186.eu.org/gdtv/web/xwpd.m3u8
广东影视,https://php.17186.eu.org/gdtv/gdys.m3u8
广东影视,https://php.17186.eu.org/gdtv/web/gdys.m3u8
广东体育,https://php.17186.eu.org/gdtv/gdty.m3u8
广东体育,http://r.jdshipin.com/LiYdg
广州综合,http://r.jdshipin.com/iR6Gq
广州综合,http://php.jdshipin.com:8880/iptv.php?id=gzzh
广州南国都市,http://r.jdshipin.com/nWaZO
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州影视,http://r.jdshipin.com/TcKr2
广州影视,http://php.jdshipin.com:8880/iptv.php?id=gzys
北京影视,https://iptv.luas.edu.cn/liverespath/d68ca2a45a66f1289325852228ee748974c431ca/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
重庆影视,https://live.goodiptv.club/api/cqyx.php?id=cqyingshiHD
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
西部电影,http://php.jdshipin.com:8880/qly.php?id=6332
西部电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
陕西影视,http://php.jdshipin.com:8880/qly.php?id=6329
江苏影视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/3/224/3221225937/index.m3u8
江苏影视,http://hlsbkmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?&encrypt=
湖北影视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380728abccd2/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKU1xiiKGJYFBZK9RpEkaggogtHJZW6nJQqLppbEYE%2BqJ9kJW%2FMvKldfS2dCii9VSI
湖北影视,http://cdn.jdshipin.com:8880/hbgd.php?id=hbys_1000
安徽影视,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829369249612.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
SITV都市剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226581/index.m3u8
全纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226580/index.m3u8
游戏风云,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226579/index.m3u8
魅力足球,http://php.jdshipin.com:8880/bst.php?id=mlyyhd8m/8000000
快乐垂钓,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226805/index.m3u8
茶,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226808/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1b]/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
全民热练,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
咪咕视频1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕视频2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕视频3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕视频4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕视频5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
求索记录,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索生活,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
求索科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索动物,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
文物宝库,http://live.dxhmt.cn:9080/19903718786/503136115d714e6796389709a5c74f77.m3u8
SITV法治天地,http://php.jdshipin.com:8880/bst.php?id=fztd8m/8000000
SITV金色学堂,http://php.jdshipin.com:8880/bst.php?id=jingsepd8m/8000000
动漫秀场,http://php.jdshipin.com:8880/bst.php?id=dmxc8m/8000000
生活时尚,http://php.jdshipin.com:8880/bst.php?id=shss8m/8000000
中华特产,https://live.goodiptv.club/api/cqyx.php?id=techan
精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226009/index.m3u8
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd/4000000
劲爆体育,http://zteres.sn.chinamobile.com:6060/000000001000/5000000002000029972/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
五星体育,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8?
七彩戏剧,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001308/index.m3u8?
兵器科技,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
电视指南,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
高尔夫网球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
怀旧剧场,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
文化精品,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
风云剧场,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
第一剧场,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
风云音乐,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
女性时尚,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
卫生健康,https://cfyy.cc/ds/ysp/qp.php?id=wsjk
中国交通,https://tv.lanjingfm.com/cctbn/hainan.m3u8
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
无线财经,http://r.jdshipin.com/jUx8K
无线财经,http://live.cooltv.top/tv/tvb.php?id=2
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/GeWKr?id=fct406
翡翠台,http://r.jdshipin.com/GeWKr?id=fct720
华丽翡翠台,http://r.jdshipin.com/thuYX
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://r.jdshipin.com/Voac4
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720
明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
J2,http://r.jdshipin.com/Nr5jq
J2,http://r.jdshipin.com/ndGgS
VIUTV,http://r.jdshipin.com/vSJvl
VIUTV,http://r.jdshipin.com/ecsRA
HOY TV,http://r.jdshipin.com/NADme
HOY TV,http://r.jdshipin.com/ZKpTD
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK31,http://r.jdshipin.com/bl38I
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
澳视澳门,http://r.jdshipin.com/n2YZI
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门综艺,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门莲花,http://epg.112114.xyz/lotus
澳门莲花,http://php.jdshipin.com:8880/amlh.php
好莱坞电影,http://r.jdshipin.com/QFhCq
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
星空卫视,http://j.cxctu.cf:4000/udp/239.93.0.156:2193
Channel [V],http://j.cxctu.cf:4000/udp/239.93.0.157:2194
精彩影视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000320630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3
爱电竞,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
爱谍战,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
爱动漫,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
爱都市,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
爱怀旧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
爱极限,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
爱家庭,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
爱江湖,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
爱解密,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
爱经典,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
爱科幻,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
爱科学,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
爱浪漫,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
爱历史,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
爱猎奇,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
爱旅行,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
爱美食,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
爱奇谈,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
爱青春,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
爱赛车,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱时尚,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
爱世界,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
爱探索,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
爱体育,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱玩具,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱喜剧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱悬疑,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱幼教,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
爱娱乐,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
爱院线,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
华语影院,http://php.jdshipin.com:8880/bst.php?id=hyyy8m/8000000
星光影院,http://php.jdshipin.com:8880/bst.php?id=xgyy8m/8000000
全球大片,http://php.jdshipin.com:8880/bst.php?id=qqdp8m/8000000
热门剧场,http://php.jdshipin.com:8880/bst.php?id=rmjc8m/8000000
谍战剧场,http://php.jdshipin.com:8880/bst.php?id=dzjc8m/8000000
青春动漫,http://php.jdshipin.com:8880/bst.php?id=qcdm8m/8000000
宝宝动画,http://php.jdshipin.com:8880/bst.php?id=bbdh8m/8000000
戏曲精选,http://php.jdshipin.com:8880/bst.php?id=xqjx8m/8000000
热门综艺,http://php.jdshipin.com:8880/bst.php?id=rmzy8m/8000000
超级体育,http://php.jdshipin.com:8880/bst.php?id=qcsj8m/8000000
健康养生,http://php.jdshipin.com:8880/bst.php?id=jkys8m/8000000
百变课堂,http://php.jdshipin.com:8880/bst.php?id=bbkt8m/8000000
看天下精选,http://php.jdshipin.com:8880/bst.php?id=ktxjx8m/8000000
电竞天堂,http://php.jdshipin.com:8880/bst.php?id=djtt8m/8000000
百视通直播,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221225849/index.m3u8
电子竞技,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000011654/index.m3u8?channel-id=wasusyt&Contentid=6000000003000011654&livemode=1&stbId=3
高清娱乐,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000001569/index.m3u8?channel-id=wasusyt&Contentid=6000000003000001569&livemode=1&stbId=3
漫游世界,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000028434/index.m3u8?channel-id=wasusyt&Contentid=6000000003000028434&livemode=1&stbId=3
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
中学生,https://live.goodiptv.club/api/cqyx.php?id=qicai
国学,https://live.goodiptv.club/api/cqyx.php?id=guoxue
青岛中华美食,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221227647/index.m3u8
家庭理财,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001278/index.m3u8
财富天下,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001219/index.m3u8
证券服务,https://live.goodiptv.club/api/cqyx.php?id=jiazheng
环球旅游,https://live.goodiptv.club/api/cqyx.php?id=huanqiulvyou
摄影,https://live.goodiptv.club/api/cqyx.php?id=sheying
天元围棋,https://live.goodiptv.club/api/cqyx.php?id=weiqi
书画频道,https://live.goodiptv.club/api/cqyx.php?id=shuhua
先锋乒羽,https://live.goodiptv.club/api/cqyx.php?id=xianfeng
车迷,https://live.goodiptv.club/api/cqyx.php?id=doxtv
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
新动漫,https://live.goodiptv.club/api/cqyx.php?id=dongman
优优宝贝,https://live.goodiptv.club/api/cqyx.php?id=youxi
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226242/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226241/index.m3u8
弈坛春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226245/index.m3u8
四海钓鱼,https://live.goodiptv.club/api/cqyx.php?id=diaoyu
百姓健康,https://liveplay.xiaoeknow.com/live/5060_pyBeyjJ4RjcfhK7T.m3u8
名师公开课,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000023702/index.m3u8?channel-id=wasusyt&Contentid=6000000003000023702&livemode=1&stbId=3
生态环境,https://live.goodiptv.club/api/cqyx.php?id=shengtai
收藏天下,https://live.goodiptv.club/api/cqyx.php?id=soucang
北京IPTV4K,http://php.jdshipin.com:8880/iptv.php?id=bj4k
广东4K超高清,http://php.jdshipin.com:8880/iptv.php?id=gd4k
广州南国都市4K,http://php.jdshipin.com:8880/iptv.php?id=ngds4k
绚影4K,http://php.jdshipin.com:8880/iptv.php?id=xy4k
湖南IPTV4K,http://php.jdshipin.com:8880/iptv.php?id=hn4k
云南4K,http://php.jdshipin.com:8880/iptv.php?id=yn4k
百视通4K测试,http://php.jdshipin.com:8880/iptv.php?id=bst4k
百视通4K儿童,http://php.jdshipin.com:8880/iptv.php?id=bst4ket
百视通4K电影,http://php.jdshipin.com:8880/iptv.php?id=bst4kdy
百视通4K纪实,http://php.jdshipin.com:8880/iptv.php?id=bst4kjs

├🌹4K.8K源2🌹┤,#genre#
CCTV16-4K,https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
CCTV-4K,https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000
欢笑剧场4k,https://live.goodiptv.club/api/bestv.php?id=hxjc4k/15000000
4K60PSDR-H264-AAC测试,http://159.75.85.63:5680/d/ad/h264/playad.m3u8
4K60PHLG-HEVC-EAC3测试,http://159.75.85.63:5680/d/ad/playad.m3u8
CCTV1 8M,https://live.goodiptv.club/api/bestv.php?id=cctv1hd8m/8000000
CCTV2 8M,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV3 8M,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
